,SATID,satname,program,valid,area_1,area_2
45202,S47347,Electron 18 Kick Stage,-,1.0,0.48,1.44
45203,,,,0.0,,
45204,,,,0.0,,
45205,,,,0.0,,
45206,S47351,Starlink 2017,Starlink,1.0,0.56,25.2
45207,S47352,Starlink 2034,Starlink,1.0,0.56,25.2
45208,S47353,Starlink 2045,Starlink,1.0,0.56,25.2
45209,S47354,Starlink 2046,Starlink,1.0,0.56,25.2
45210,S47355,Starlink 2047,Starlink,1.0,0.56,25.2
45211,S47356,Starlink 2049,Starlink,1.0,0.56,25.2
45212,S47357,Starlink 2050,Starlink,1.0,0.56,25.2
45213,S47358,Starlink 2055,Starlink,1.0,0.56,25.2
45214,,,,0.0,,
45215,,,,0.0,,
45216,S47361,Starlink 2071,Starlink,1.0,0.56,25.2
45217,S47362,Starlink 2076,Starlink,1.0,0.56,25.2
45218,,,,0.0,,
45219,,,,0.0,,
45220,,,,0.0,,
45221,S47366,Starlink 2081,Starlink,1.0,0.56,25.2
45222,S47367,Starlink 2082,Starlink,1.0,0.56,25.2
45223,S47368,Starlink 2084,Starlink,1.0,0.56,25.2
45224,,,,0.0,,
45225,,,,0.0,,
45226,S47371,Starlink 2088,Starlink,1.0,0.56,25.2
45227,,,,0.0,,
45228,S47373,Starlink 2092,Starlink,1.0,0.56,25.2
45229,S47374,Starlink 2093,Starlink,1.0,0.56,25.2
45230,S47375,Starlink 2094,Starlink,1.0,0.56,25.2
45231,S47376,Starlink 2096,Starlink,1.0,0.56,25.2
45232,S47377,Starlink 2097,Starlink,1.0,0.56,25.2
45233,S47378,Starlink 2098,Starlink,1.0,0.56,25.2
45234,S47379,Starlink 2099,Starlink,1.0,0.56,25.2
45235,S47380,Starlink 2100,Starlink,1.0,0.56,25.2
45236,S47381,Starlink 2101,Starlink,1.0,0.56,25.2
45237,S47382,Starlink 2102,Starlink,1.0,0.56,25.2
45238,S47383,Starlink 2103,Starlink,1.0,0.56,25.2
45239,S47384,Starlink 2104,Starlink,1.0,0.56,25.2
45240,S47385,Starlink 2105,Starlink,1.0,0.56,25.2
45241,S47386,Starlink 2106,Starlink,1.0,0.56,25.2
45242,,,,0.0,,
45243,S47388,Starlink 2109,Starlink,1.0,0.56,25.2
45244,S47389,Starlink 2110,Starlink,1.0,0.56,25.2
45245,S47390,Starlink 2111,Starlink,1.0,0.56,25.2
45246,S47391,Starlink 2112,Starlink,1.0,0.56,25.2
45247,S47392,Starlink 2113,Starlink,1.0,0.56,25.2
45248,S47393,Starlink 2114,Starlink,1.0,0.56,25.2
45249,,,,0.0,,
45250,,,,0.0,,
45251,,,,0.0,,
45252,S47397,Starlink 2119,Starlink,1.0,0.56,25.2
45253,,,,0.0,,
45254,S47399,Starlink 2121,Starlink,1.0,0.56,25.2
45255,S47400,Starlink 2122,Starlink,1.0,0.56,25.2
45256,S47401,Starlink 2123,Starlink,1.0,0.56,25.2
45257,,,,0.0,,
45258,,,,0.0,,
45259,S47404,Starlink 2128,Starlink,1.0,0.56,25.2
45260,S47405,Starlink 2130,Starlink,1.0,0.56,25.2
45261,,,,0.0,,
45262,S47407,Starlink 2134,Starlink,1.0,0.56,25.2
45263,S47408,Starlink 2135,Starlink,1.0,0.56,25.2
45264,,,,0.0,,
45265,,,,0.0,,
45266,,,,0.0,,
45267,,,,0.0,,
45268,,,,0.0,,
45269,,,,0.0,,
45270,,,,0.0,,
45271,,,,0.0,,
45272,,,,0.0,,
45273,,,,0.0,,
45274,,,,0.0,,
45275,,,,0.0,,
45276,,,,0.0,,
45277,,,,0.0,,
45278,S47423,Starlink deployment rail,-,1.0,0.14,0.14
45279,S47424,Starlink deployment rail,-,1.0,0.14,0.14
45280,,,,0.0,,
45281,,,,0.0,,
45282,,,,0.0,,
45283,,,,0.0,,
45284,,,,0.0,,
45285,S47430,Astrocast-0101,Astrocast,1.0,0.03,0.03
45286,,,,0.0,,
45287,,,,0.0,,
45288,,,,0.0,,
45289,,,,0.0,,
45290,S47435,Transporter-1,Transporter,1.0,12.8,12.8
45291,S47436,Starlink deployment rail,-,1.0,0.14,0.14
45292,S47437,Starlink deployment rail,-,1.0,0.14,0.14
45293,,,,0.0,,
45294,,,,0.0,,
45295,,,,0.0,,
45296,,,,0.0,,
45297,,,,0.0,,
45298,,,,0.0,,
45299,,,,0.0,,
45300,,,,0.0,,
45301,,,,0.0,,
45302,,,,0.0,,
45303,S47448,CubeL,DLR Micro,1.0,0.03,0.03
45304,,,,0.0,,
45305,,,,0.0,,
45306,,,,0.0,,
45307,,,,0.0,,
45308,,,,0.0,,
45309,,,,0.0,,
45310,,,,0.0,,
45311,,,,0.0,,
45312,,,,0.0,,
45313,,,,0.0,,
45314,,,,0.0,,
45315,,,,0.0,,
45316,,,,0.0,,
45317,,,,0.0,,
45318,,,,0.0,,
45319,,,,0.0,,
45320,,,,0.0,,
45321,,,,0.0,,
45322,,,,0.0,,
45323,,,,0.0,,
45324,,,,0.0,,
45325,,,,0.0,,
45326,,,,0.0,,
45327,,,,0.0,,
45328,,,,0.0,,
45329,,,,0.0,,
45330,,,,0.0,,
45331,,,,0.0,,
45332,,,,0.0,,
45333,,,,0.0,,
45334,,,,0.0,,
45335,,,,0.0,,
45336,,,,0.0,,
45337,,,,0.0,,
45338,,,,0.0,,
45339,,,,0.0,,
45340,,,,0.0,,
45341,S47486,SHERPA-FX 1,SFLIN,1.0,0.32,0.64
45342,S47487,Astrocast-0103,Astrocast,1.0,0.03,0.03
45343,,,,0.0,,
45344,,,,0.0,,
45345,,,,0.0,,
45346,,,,0.0,,
45347,,,,0.0,,
45348,,,,0.0,,
45349,,,,0.0,,
45350,,,,0.0,,
45351,,,,0.0,,
45352,,,,0.0,,
45353,,,,0.0,,
45354,,,,0.0,,
45355,,,,0.0,,
45356,,,,0.0,,
45357,S47502,Hawk 2C,H360,1.0,0.2,0.4
45358,,,,0.0,,
45359,S47504,ION SCV002 LAURENTIUS,DORBIT,1.0,0.16,0.16
45360,S47505,Hawk 2A,H360,1.0,0.2,0.4
45361,,,,0.0,,
45362,,,,0.0,,
45363,S47508,Hawk 2B,H360,1.0,0.2,0.4
45364,S47509,Hugo,GHG,1.0,0.08,0.08
45365,,,,0.0,,
45366,,,,0.0,,
45367,,,,0.0,,
45368,,,,0.0,,
45369,,,,0.0,,
45370,,,,0.0,,
45371,,,,0.0,,
45372,S47517,Astrocast-0105,Astrocast,1.0,0.03,0.03
45373,,,,0.0,,
45374,,,,0.0,,
45375,,,,0.0,,
45376,,,,0.0,,
45377,,,,0.0,,
45378,,,,0.0,,
45379,,,,0.0,,
45380,,,,0.0,,
45381,,,,0.0,,
45382,,,,0.0,,
45383,,,,0.0,,
45384,,,,0.0,,
45385,,,,0.0,,
45386,,,,0.0,,
45387,S47532,Yaogan 31 hao 02 zu 01 xing,JB-8,1.0,0.25,0.5
45388,S47533,Yaogan 31 hao 02 zu 02 xing,JB-8,1.0,0.25,0.5
45389,,,,0.0,,
45390,,,,0.0,,
45391,S47536,Yaogan 31 hao 02 zu 03 xing,JB-8,1.0,0.25,0.5
45392,S47537,CZ-4C Y31 Stage 3,-,1.0,20.01,20.01
45393,,,,0.0,,
45394,,,,0.0,,
45395,,,,0.0,,
45396,,,,0.0,,
45397,,,,0.0,,
45398,,,,0.0,,
45399,,,,0.0,,
45400,,,,0.0,,
45401,S47546,Kosmos-2549,Lotos-S1,1.0,17.01,17.01
45402,,,,0.0,,
45403,,,,0.0,,
45404,,,,0.0,,
45405,,,,0.0,,
45406,,,,0.0,,
45407,,,,0.0,,
45408,,,,0.0,,
45409,,,,0.0,,
45410,S47555,Starlink 1954,Starlink,1.0,0.56,25.2
45411,S47556,Starlink 1955,Starlink,1.0,0.56,25.2
45412,,,,0.0,,
45413,,,,0.0,,
45414,S47559,Starlink 1958,Starlink,1.0,0.56,25.2
45415,,,,0.0,,
45416,,,,0.0,,
45417,,,,0.0,,
45418,S47563,Starlink 1962,Starlink,1.0,0.56,25.2
45419,,,,0.0,,
45420,S47565,Starlink 1964,Starlink,1.0,0.56,25.2
45421,S47566,Starlink 1965,Starlink,1.0,0.56,25.2
45422,,,,0.0,,
45423,S47568,Starlink 1967,Starlink,1.0,0.56,25.2
45424,,,,0.0,,
45425,,,,0.0,,
45426,,,,0.0,,
45427,S47572,Starlink 1971,Starlink,1.0,0.56,25.2
45428,S47573,Starlink 1975,Starlink,1.0,0.56,25.2
45429,,,,0.0,,
45430,,,,0.0,,
45431,,,,0.0,,
45432,,,,0.0,,
45433,,,,0.0,,
45434,,,,0.0,,
45435,,,,0.0,,
45436,,,,0.0,,
45437,,,,0.0,,
45438,,,,0.0,,
45439,,,,0.0,,
45440,,,,0.0,,
45441,,,,0.0,,
45442,S47587,Starlink 1991,Starlink,1.0,0.56,25.2
45443,S47588,Starlink 1993,Starlink,1.0,0.56,25.2
45444,S47589,Starlink 1994,Starlink,1.0,0.56,25.2
45445,S47590,Starlink 1995,Starlink,1.0,0.56,25.2
45446,,,,0.0,,
45447,S47592,Starlink 1997,Starlink,1.0,0.56,25.2
45448,,,,0.0,,
45449,,,,0.0,,
45450,,,,0.0,,
45451,S47596,Starlink 2001,Starlink,1.0,0.56,25.2
45452,,,,0.0,,
45453,,,,0.0,,
45454,,,,0.0,,
45455,,,,0.0,,
45456,,,,0.0,,
45457,,,,0.0,,
45458,,,,0.0,,
45459,S47604,Starlink 2021,Starlink,1.0,0.56,25.2
45460,,,,0.0,,
45461,,,,0.0,,
45462,,,,0.0,,
45463,,,,0.0,,
45464,,,,0.0,,
45465,,,,0.0,,
45466,,,,0.0,,
45467,,,,0.0,,
45468,S47613,Tongxin Jishu Shiyan 6,Huoyan,1.0,12.5,75.0
45469,,,,0.0,,
45470,,,,0.0,,
45471,,,,0.0,,
45472,,,,0.0,,
45473,,,,0.0,,
45474,,,,0.0,,
45475,,,,0.0,,
45476,S47621,Starlink 1609,Starlink,1.0,0.56,25.2
45477,S47622,Starlink 1645,Starlink,1.0,0.56,25.2
45478,S47623,Starlink 1655,Starlink,1.0,0.56,25.2
45479,S47624,Starlink 1669,Starlink,1.0,0.56,25.2
45480,S47625,Starlink 1704,Starlink,1.0,0.56,25.2
45481,,,,0.0,,
45482,S47627,Starlink 1972,Starlink,1.0,0.56,25.2
45483,S47628,Starlink 1973,Starlink,1.0,0.56,25.2
45484,,,,0.0,,
45485,S47630,Starlink 1983,Starlink,1.0,0.56,25.2
45486,,,,0.0,,
45487,S47632,Starlink 1992,Starlink,1.0,0.56,25.2
45488,,,,0.0,,
45489,,,,0.0,,
45490,,,,0.0,,
45491,,,,0.0,,
45492,,,,0.0,,
45493,S47638,Starlink 2015,Starlink,1.0,0.56,25.2
45494,,,,0.0,,
45495,,,,0.0,,
45496,S47641,Starlink 2019,Starlink,1.0,0.56,25.2
45497,,,,0.0,,
45498,S47643,Starlink 2022,Starlink,1.0,0.56,25.2
45499,,,,0.0,,
45500,,,,0.0,,
45501,,,,0.0,,
45502,,,,0.0,,
45503,S47648,Starlink 2031,Starlink,1.0,0.56,25.2
45504,S47649,Starlink 2032,Starlink,1.0,0.56,25.2
45505,S47650,Starlink 2033,Starlink,1.0,0.56,25.2
45506,,,,0.0,,
45507,S47652,Starlink 2036,Starlink,1.0,0.56,25.2
45508,,,,0.0,,
45509,,,,0.0,,
45510,S47655,Starlink 2039,Starlink,1.0,0.56,25.2
45511,S47656,Starlink 2040,Starlink,1.0,0.56,25.2
45512,S47657,Starlink 2041,Starlink,1.0,0.56,25.2
45513,,,,0.0,,
45514,,,,0.0,,
45515,,,,0.0,,
45516,,,,0.0,,
45517,,,,0.0,,
45518,,,,0.0,,
45519,,,,0.0,,
45520,,,,0.0,,
45521,,,,0.0,,
45522,S47667,Starlink 2058,Starlink,1.0,0.56,25.2
45523,,,,0.0,,
45524,,,,0.0,,
45525,,,,0.0,,
45526,,,,0.0,,
45527,S47672,Starlink 2065,Starlink,1.0,0.56,25.2
45528,,,,0.0,,
45529,,,,0.0,,
45530,,,,0.0,,
45531,S47676,Starlink 2083,Starlink,1.0,0.56,25.2
45532,,,,0.0,,
45533,,,,0.0,,
45534,S47679,Starlink 2095,Starlink,1.0,0.56,25.2
45535,,,,0.0,,
45536,,,,0.0,,
45537,,,,0.0,,
45538,,,,0.0,,
45539,,,,0.0,,
45540,,,,0.0,,
45541,,,,0.0,,
45542,,,,0.0,,
45543,,,,0.0,,
45544,,,,0.0,,
45545,,,,0.0,,
45546,S47691,Yaogan 31 hao 03 zu 01 xing,JB-8,1.0,0.25,0.5
45547,,,,0.0,,
45548,S47693,Yaogan 31 hao 03 zu 02 xing,JB-8,1.0,0.25,0.5
45549,,,,0.0,,
45550,S47695,Yaogan 31 hao 03 zu 03 xing,JB-8,1.0,0.25,0.5
45551,S47696,CZ-4C Y32 Stage 3,-,1.0,20.01,20.01
45552,,,,0.0,,
45553,,,,0.0,,
45554,S47699,Amazonia-1,Amazonia,1.0,1.98,5.4
45555,S47700,PSLV-C51 PS4,-,1.0,5.67,5.67
45556,,,,0.0,,
45557,,,,0.0,,
45558,,,,0.0,,
45559,,,,0.0,,
45560,,,,0.0,,
45561,,,,0.0,,
45562,,,,0.0,,
45563,,,,0.0,,
45564,,,,0.0,,
45565,,,,0.0,,
45566,,,,0.0,,
45567,,,,0.0,,
45568,,,,0.0,,
45569,,,,0.0,,
45570,,,,0.0,,
45571,,,,0.0,,
45572,,,,0.0,,
45573,,,,0.0,,
45574,S47719,Arktika-M No. 1,Arktika,1.0,8.0,20.0
45575,S47720,Fregat No. 122-07,-,1.0,5.61,10.89
45576,,,,0.0,,
45577,S47722,Starlink 2068,Starlink,1.0,0.56,25.2
45578,S47723,Starlink 2107,Starlink,1.0,0.56,25.2
45579,S47724,Starlink 2116,Starlink,1.0,0.56,25.2
45580,,,,0.0,,
45581,,,,0.0,,
45582,,,,0.0,,
45583,S47728,Starlink 2131,Starlink,1.0,0.56,25.2
45584,,,,0.0,,
45585,S47730,Starlink 2140,Starlink,1.0,0.56,25.2
45586,S47731,Starlink 2141,Starlink,1.0,0.56,25.2
45587,,,,0.0,,
45588,S47733,Starlink 2143,Starlink,1.0,0.56,25.2
45589,S47734,Starlink 2144,Starlink,1.0,0.56,25.2
45590,,,,0.0,,
45591,S47736,Starlink 2147,Starlink,1.0,0.56,25.2
45592,,,,0.0,,
45593,,,,0.0,,
45594,S47739,Starlink 2150,Starlink,1.0,0.56,25.2
45595,,,,0.0,,
45596,,,,0.0,,
45597,S47742,Starlink 2156,Starlink,1.0,0.56,25.2
45598,,,,0.0,,
45599,,,,0.0,,
45600,S47745,Starlink 2159,Starlink,1.0,0.56,25.2
45601,S47746,Starlink 2160,Starlink,1.0,0.56,25.2
45602,S47747,Starlink 2161,Starlink,1.0,0.56,25.2
45603,S47748,Starlink 2162,Starlink,1.0,0.56,25.2
45604,S47749,Starlink 2163,Starlink,1.0,0.56,25.2
45605,S47750,Starlink 2164,Starlink,1.0,0.56,25.2
45606,,,,0.0,,
45607,S47752,Starlink 2169,Starlink,1.0,0.56,25.2
45608,S47753,Starlink 2170,Starlink,1.0,0.56,25.2
45609,S47754,Starlink 2171,Starlink,1.0,0.56,25.2
45610,,,,0.0,,
45611,,,,0.0,,
45612,,,,0.0,,
45613,,,,0.0,,
45614,,,,0.0,,
45615,S47760,Starlink 2178,Starlink,1.0,0.56,25.2
45616,,,,0.0,,
45617,S47762,Starlink 2180,Starlink,1.0,0.56,25.2
45618,,,,0.0,,
45619,,,,0.0,,
45620,,,,0.0,,
45621,,,,0.0,,
45622,S47767,Starlink 2185,Starlink,1.0,0.56,25.2
45623,,,,0.0,,
45624,,,,0.0,,
45625,S47770,Starlink 2193,Starlink,1.0,0.56,25.2
45626,S47771,Starlink 2194,Starlink,1.0,0.56,25.2
45627,S47772,Starlink 2195,Starlink,1.0,0.56,25.2
45628,S47773,Starlink 2196,Starlink,1.0,0.56,25.2
45629,,,,0.0,,
45630,,,,0.0,,
45631,S47776,Starlink 2209,Starlink,1.0,0.56,25.2
45632,,,,0.0,,
45633,S47778,Starlink 2211,Starlink,1.0,0.56,25.2
45634,,,,0.0,,
45635,S47780,Starlink 2213,Starlink,1.0,0.56,25.2
45636,,,,0.0,,
45637,,,,0.0,,
45638,,,,0.0,,
45639,,,,0.0,,
45640,,,,0.0,,
45641,,,,0.0,,
45642,S47787,Starlink 2257,Starlink,1.0,0.56,25.2
45643,S47788,Starlink 2314,Starlink,1.0,0.56,25.2
45644,S47789,Starlink 2315,Starlink,1.0,0.56,25.2
45645,S47790,Starlink 2319,Starlink,1.0,0.56,25.2
45646,S47791,Starlink 2322,Starlink,1.0,0.56,25.2
45647,S47792,Starlink 2334,Starlink,1.0,0.56,25.2
45648,S47793,Starlink 2338,Starlink,1.0,0.56,25.2
45649,,,,0.0,,
45650,,,,0.0,,
45651,S47796,Starlink 2373,Starlink,1.0,0.56,25.2
45652,S47797,Starlink 2377,Starlink,1.0,0.56,25.2
45653,S47798,Starlink 2379,Starlink,1.0,0.56,25.2
45654,S47799,Starlink 2380,Starlink,1.0,0.56,25.2
45655,S47800,Starlink 2381,Starlink,1.0,0.56,25.2
45656,,,,0.0,,
45657,S47802,Starlink 2383,Starlink,1.0,0.56,25.2
45658,,,,0.0,,
45659,S47804,Starlink 2385,Starlink,1.0,0.56,25.2
45660,S47805,Starlink 2386,Starlink,1.0,0.56,25.2
45661,S47806,Starlink 2387,Starlink,1.0,0.56,25.2
45662,S47807,Starlink 2388,Starlink,1.0,0.56,25.2
45663,S47808,Starlink 2389,Starlink,1.0,0.56,25.2
45664,,,,0.0,,
45665,S47810,Starlink 2391,Starlink,1.0,0.56,25.2
45666,,,,0.0,,
45667,,,,0.0,,
45668,,,,0.0,,
45669,S47814,Starlink 2395,Starlink,1.0,0.56,25.2
45670,S47815,Starlink 2396,Starlink,1.0,0.56,25.2
45671,S47816,Starlink 2399,Starlink,1.0,0.56,25.2
45672,S47817,Starlink 2400,Starlink,1.0,0.56,25.2
45673,S47818,Starlink 2401,Starlink,1.0,0.56,25.2
45674,S47819,Starlink 2402,Starlink,1.0,0.56,25.2
45675,,,,0.0,,
45676,S47821,Starlink 2406,Starlink,1.0,0.56,25.2
45677,S47822,Starlink 2407,Starlink,1.0,0.56,25.2
45678,S47823,Starlink 2408,Starlink,1.0,0.56,25.2
45679,S47824,Starlink 2409,Starlink,1.0,0.56,25.2
45680,S47825,Starlink 2410,Starlink,1.0,0.56,25.2
45681,S47826,Starlink 2411,Starlink,1.0,0.56,25.2
45682,S47827,Starlink 2413,Starlink,1.0,0.56,25.2
45683,S47828,Starlink 2415,Starlink,1.0,0.56,25.2
45684,,,,0.0,,
45685,S47830,Starlink 2419,Starlink,1.0,0.56,25.2
45686,S47831,Starlink 2420,Starlink,1.0,0.56,25.2
45687,S47832,Starlink 2422,Starlink,1.0,0.56,25.2
45688,S47833,Starlink 2423,Starlink,1.0,0.56,25.2
45689,S47834,Starlink 2424,Starlink,1.0,0.56,25.2
45690,,,,0.0,,
45691,S47836,Starlink 2426,Starlink,1.0,0.56,25.2
45692,S47837,Starlink 2427,Starlink,1.0,0.56,25.2
45693,S47838,Starlink 2429,Starlink,1.0,0.56,25.2
45694,S47839,Starlink 2431,Starlink,1.0,0.56,25.2
45695,S47840,Starlink 2432,Starlink,1.0,0.56,25.2
45696,S47841,Starlink 2433,Starlink,1.0,0.56,25.2
45697,,,,0.0,,
45698,S47843,Starlink 2435,Starlink,1.0,0.56,25.2
45699,S47844,Starlink 2446,Starlink,1.0,0.56,25.2
45700,S47845,Starlink 2453,Starlink,1.0,0.56,25.2
45701,,,,0.0,,
45702,,,,0.0,,
45703,,,,0.0,,
45704,,,,0.0,,
45705,,,,0.0,,
45706,S47851,Shiyan 9,XJY,1.0,15.0,27.0
45707,,,,0.0,,
45708,,,,0.0,,
45709,S47854,Yaogan 31 hao 04 zu 01 xing,JB-8,1.0,0.25,0.5
45710,,,,0.0,,
45711,S47856,Yaogan 31 hao 04 zu 02 xing,JB-8,1.0,0.25,0.5
45712,S47857,Yaogan 31 hao 04 zu 03 xing,JB-8,1.0,0.25,0.5
45713,S47858,CZ-4C Y42 Stage 3,-,1.0,20.01,20.01
45714,,,,0.0,,
45715,,,,0.0,,
45716,S47861,Starlink 2280,Starlink,1.0,0.56,25.2
45717,S47862,Starlink 2291,Starlink,1.0,0.56,25.2
45718,,,,0.0,,
45719,,,,0.0,,
45720,,,,0.0,,
45721,,,,0.0,,
45722,,,,0.0,,
45723,,,,0.0,,
45724,,,,0.0,,
45725,S47870,Starlink 2326,Starlink,1.0,0.56,25.2
45726,,,,0.0,,
45727,,,,0.0,,
45728,S47873,Starlink 2329,Starlink,1.0,0.56,25.2
45729,S47874,Starlink 2330,Starlink,1.0,0.56,25.2
45730,,,,0.0,,
45731,,,,0.0,,
45732,,,,0.0,,
45733,,,,0.0,,
45734,S47879,Starlink 2336,Starlink,1.0,0.56,25.2
45735,,,,0.0,,
45736,,,,0.0,,
45737,,,,0.0,,
45738,,,,0.0,,
45739,S47884,Starlink 2343,Starlink,1.0,0.56,25.2
45740,,,,0.0,,
45741,,,,0.0,,
45742,S47887,Starlink 2346,Starlink,1.0,0.56,25.2
45743,,,,0.0,,
45744,,,,0.0,,
45745,,,,0.0,,
45746,,,,0.0,,
45747,,,,0.0,,
45748,,,,0.0,,
45749,S47894,Starlink 2354,Starlink,1.0,0.56,25.2
45750,S47895,Starlink 2355,Starlink,1.0,0.56,25.2
45751,S47896,Starlink 2356,Starlink,1.0,0.56,25.2
45752,,,,0.0,,
45753,S47898,Starlink 2358,Starlink,1.0,0.56,25.2
45754,,,,0.0,,
45755,,,,0.0,,
45756,S47901,Starlink 2361,Starlink,1.0,0.56,25.2
45757,,,,0.0,,
45758,S47903,Starlink 2363,Starlink,1.0,0.56,25.2
45759,S47904,Starlink 2364,Starlink,1.0,0.56,25.2
45760,,,,0.0,,
45761,,,,0.0,,
45762,S47907,Starlink 2367,Starlink,1.0,0.56,25.2
45763,,,,0.0,,
45764,,,,0.0,,
45765,S47910,Starlink 2370,Starlink,1.0,0.56,25.2
45766,S47911,Starlink 2371,Starlink,1.0,0.56,25.2
45767,,,,0.0,,
45768,,,,0.0,,
45769,,,,0.0,,
45770,,,,0.0,,
45771,S47916,Starlink 2378,Starlink,1.0,0.56,25.2
45772,,,,0.0,,
45773,,,,0.0,,
45774,S47919,Starlink 2405,Starlink,1.0,0.56,25.2
45775,,,,0.0,,
45776,,,,0.0,,
45777,,,,0.0,,
45778,,,,0.0,,
45779,,,,0.0,,
45780,,,,0.0,,
45781,,,,0.0,,
45782,,,,0.0,,
45783,,,,0.0,,
45784,,,,0.0,,
45785,,,,0.0,,
45786,,,,0.0,,
45787,S47932,CAS500-1,CAS500,1.0,5.51,11.4
45788,S47933,GRUS-1C,AXEL,1.0,0.25,0.25
45789,S47934,GRUS-1B,AXEL,1.0,0.25,0.25
45790,S47935,GRUS-1E,AXEL,1.0,0.25,0.25
45791,S47936,Suisen,AXEL,1.0,0.25,0.25
45792,S47937,SAMSON 1,SAMSON,1.0,0.06,0.14
45793,,,,0.0,,
45794,,,,0.0,,
45795,,,,0.0,,
45796,,,,0.0,,
45797,,,,0.0,,
45798,,,,0.0,,
45799,,,,0.0,,
45800,S47945,Unisat 7,Unisat,1.0,0.25,0.45
45801,,,,0.0,,
45802,S47947,Najm-1,Najm,1.0,0.15,0.15
45803,,,,0.0,,
45804,,,,0.0,,
45805,,,,0.0,,
45806,,,,0.0,,
45807,,,,0.0,,
45808,S47953,NAPA-2 mass simulator?,RTAF,1.0,0.03,0.03
45809,,,,0.0,,
45810,,,,0.0,,
45811,,,,0.0,,
45812,,,,0.0,,
45813,S47958,KMSL,Chosun,1.0,0.03,0.03
45814,,,,0.0,,
45815,,,,0.0,,
45816,,,,0.0,,
45817,,,,0.0,,
45818,,,,0.0,,
45819,,,,0.0,,
45820,,,,0.0,,
45821,,,,0.0,,
45822,,,,0.0,,
45823,,,,0.0,,
45824,,,,0.0,,
45825,,,,0.0,,
45826,S47971,Global-9,BlackSky,1.0,0.5,0.5
45827,,,,0.0,,
45828,,,,0.0,,
45829,,,,0.0,,
45830,,,,0.0,,
45831,,,,0.0,,
45832,,,,0.0,,
45833,S47978,Starlink 1647,Starlink,1.0,0.56,25.2
45834,,,,0.0,,
45835,,,,0.0,,
45836,S47981,Starlink 2303,Starlink,1.0,0.56,25.2
45837,,,,0.0,,
45838,,,,0.0,,
45839,,,,0.0,,
45840,,,,0.0,,
45841,,,,0.0,,
45842,,,,0.0,,
45843,,,,0.0,,
45844,,,,0.0,,
45845,,,,0.0,,
45846,,,,0.0,,
45847,,,,0.0,,
45848,S47993,Starlink 2273,Starlink,1.0,0.56,25.2
45849,,,,0.0,,
45850,,,,0.0,,
45851,,,,0.0,,
45852,S47997,Starlink 2266,Starlink,1.0,0.56,25.2
45853,,,,0.0,,
45854,,,,0.0,,
45855,S48000,Starlink 2270,Starlink,1.0,0.56,25.2
45856,,,,0.0,,
45857,,,,0.0,,
45858,,,,0.0,,
45859,,,,0.0,,
45860,,,,0.0,,
45861,,,,0.0,,
45862,,,,0.0,,
45863,,,,0.0,,
45864,S48009,Starlink 2153,Starlink,1.0,0.56,25.2
45865,S48010,Starlink 2226,Starlink,1.0,0.56,25.2
45866,,,,0.0,,
45867,,,,0.0,,
45868,,,,0.0,,
45869,,,,0.0,,
45870,,,,0.0,,
45871,,,,0.0,,
45872,,,,0.0,,
45873,,,,0.0,,
45874,S48019,Starlink 2285,Starlink,1.0,0.56,25.2
45875,,,,0.0,,
45876,,,,0.0,,
45877,S48022,Starlink 2298,Starlink,1.0,0.56,25.2
45878,S48023,Starlink 2292,Starlink,1.0,0.56,25.2
45879,,,,0.0,,
45880,,,,0.0,,
45881,,,,0.0,,
45882,,,,0.0,,
45883,,,,0.0,,
45884,S48029,Starlink 2299,Starlink,1.0,0.56,25.2
45885,,,,0.0,,
45886,,,,0.0,,
45887,,,,0.0,,
45888,,,,0.0,,
45889,,,,0.0,,
45890,,,,0.0,,
45891,,,,0.0,,
45892,,,,0.0,,
45893,,,,0.0,,
45894,,,,0.0,,
45895,,,,0.0,,
45896,,,,0.0,,
45897,S48042,OneWeb SL0115,OneWeb,1.0,1.3,5.0
45898,S48043,OneWeb SL0152,OneWeb,1.0,1.3,5.0
45899,S48044,OneWeb SL0153,OneWeb,1.0,1.3,5.0
45900,S48045,OneWeb SL0154,OneWeb,1.0,1.3,5.0
45901,S48046,OneWeb SL0116,OneWeb,1.0,1.3,5.0
45902,S48047,OneWeb SL0150,OneWeb,1.0,1.3,5.0
45903,S48048,OneWeb SL0107,OneWeb,1.0,1.3,5.0
45904,S48049,OneWeb SL0101,OneWeb,1.0,1.3,5.0
45905,S48050,OneWeb SL0113,OneWeb,1.0,1.3,5.0
45906,S48051,OneWeb SL0112,OneWeb,1.0,1.3,5.0
45907,S48052,OneWeb SL0156,OneWeb,1.0,1.3,5.0
45908,S48053,OneWeb SL0161,OneWeb,1.0,1.3,5.0
45909,S48054,OneWeb SL0158,OneWeb,1.0,1.3,5.0
45910,S48055,OneWeb SL0157,OneWeb,1.0,1.3,5.0
45911,S48056,OneWeb SL0162,OneWeb,1.0,1.3,5.0
45912,S48057,OneWeb SL0155,OneWeb,1.0,1.3,5.0
45913,S48058,OneWeb SL0149,OneWeb,1.0,1.3,5.0
45914,S48059,OneWeb SL0148,OneWeb,1.0,1.3,5.0
45915,S48060,OneWeb SL0160,OneWeb,1.0,1.3,5.0
45916,S48061,OneWeb SL0163,OneWeb,1.0,1.3,5.0
45917,S48062,OneWeb SL0159,OneWeb,1.0,1.3,5.0
45918,S48063,OneWeb SL0164,OneWeb,1.0,1.3,5.0
