,NORAD_ID,satname,area_1,area_2,valid,program
62376,S64832,KUIPER-00086,1.26,3.5,1.0,Kuiper
62377,S64833,KUIPER-00087,1.26,3.5,1.0,Kuiper
62378,S64834,KUIPER-00089,1.26,3.5,1.0,Kuiper
62379,S64835,KUIPER-00090,1.26,3.5,1.0,Kuiper
62380,S64836,KUIPER-00091,1.26,3.5,1.0,Kuiper
62381,S64837,KUIPER-00092,1.26,3.5,1.0,Kuiper
62382,S64838,KUIPER-00093,1.26,3.5,1.0,Kuiper
62383,S64839,KUIPER-00094,1.26,3.5,1.0,Kuiper
62384,S64840,LEMUR 2 HUBBLE-5,0.1,0.4,1.0,Hubble Net
62385,S64841,LEMUR 2 KARENDARRELL,0.04,0.04,1.0,Spire
62386,S64842,STARLINK-34723,1.23,118.9,1.0,Starlink2A
62387,S64843,STARLINK-34725,1.23,118.9,1.0,Starlink2A
62388,S64844,STARLINK-34709,1.23,118.9,1.0,Starlink2A
62389,S64845,STARLINK-34706,1.23,118.9,1.0,Starlink2A
62390,S64846,STARLINK-34736,1.23,118.9,1.0,Starlink2A
62391,S64847,STARLINK-34746,1.23,118.9,1.0,Starlink2A
62392,S64848,STARLINK-34748,1.23,118.9,1.0,Starlink2A
62393,S64849,STARLINK-34756,1.23,118.9,1.0,Starlink2A
62394,S64850,STARLINK-34757,1.23,118.9,1.0,Starlink2A
62395,S64851,STARLINK-34722,1.23,118.9,1.0,Starlink2A
62396,S64852,STARLINK-34564,1.23,118.9,1.0,Starlink2A
62397,S64853,STARLINK-34676,1.23,118.9,1.0,Starlink2A
62398,S64854,STARLINK-34682,1.23,118.9,1.0,Starlink2A
62399,S64855,STARLINK-34631,1.23,118.9,1.0,Starlink2A
62400,S64856,STARLINK-34578,1.23,118.9,1.0,Starlink2A
62401,S64857,STARLINK-34683,1.23,118.9,1.0,Starlink2A
62402,S64858,STARLINK-34654,1.23,118.9,1.0,Starlink2A
62403,S64859,STARLINK-34575,1.23,118.9,1.0,Starlink2A
62404,S64860,STARLINK-34570,1.23,118.9,1.0,Starlink2A
62405,S64861,STARLINK-34651,1.23,118.9,1.0,Starlink2A
62406,S64862,STARLINK-34684,1.23,118.9,1.0,Starlink2A
62407,S64863,STARLINK-34690,1.23,118.9,1.0,Starlink2A
62408,S64864,STARLINK-34628,1.23,118.9,1.0,Starlink2A
62409,S64865,STARLINK-34544,1.23,118.9,1.0,Starlink2A
62410,S64866,O3B MPOWER F09,3.6,81.0,1.0,O3b
62411,S64867,O3B MPOWER F10,3.6,81.0,1.0,O3b
62412,S64868,OBJECT C,25.2,25.2,1.0,-
62413,S64869,LIDE,0.06,0.06,1.0,Tyvak Intl
62414,S64870,TRACERS 1,1.3,17.81,1.0,SMEX
62415,S64871,EPIC ATHENA,0.25,0.25,1.0,STP2
62416,S64872,SKYCRAFT 4B,0.06,0.06,1.0,Skykraft
62417,S64873,TRACERS 2,1.3,17.81,1.0,SMEX
62418,S64874,PEXT,0.6,1.2,1.0,York Bane
62419,S64875,REAL,0.03,0.03,1.0,Dartmouth
62420,S64876,IONOSFERA-M 03,0.96,12.0,1.0,Ionosfera
62421,S64877,IONOSFERA-M 04,0.96,12.0,1.0,Ionosfera
62422,S64878,OBJECT C,0.08,0.08,1.0,Geoskan
62423,S64879,OBJECT D,0.03,0.03,1.0,Geoskan
62424,S64880,OBJECT E,0.03,0.03,1.0,Geoskan
62425,S64881,OBJECT F,0.03,0.03,1.0,Geoskan
62426,S64882,OBJECT G,0.03,0.03,1.0,Rateks
62427,S64883,OBJECT H,0.03,0.03,1.0,STTs
62428,S64884,OBJECT J,0.03,0.03,1.0,STTs
62429,S64885,OBJECT K,0.03,0.03,1.0,Rateks
62430,S64886,OBJECT L,0.7,0.7,1.0,Iran
62431,S64887,OBJECT M,0.03,0.03,1.0,STTs
62432,S64888,OBJECT N,0.03,0.03,1.0,Rateks
62433,S64889,OBJECT P,0.03,0.03,1.0,Rateks
62434,S64890,OBJECT Q,0.03,0.03,1.0,Geoskan
62435,S64891,OBJECT R,0.03,0.03,1.0,Geoskan
62436,S64892,OBJECT S,0.03,0.03,1.0,Geoskan
62437,S64893,OBJECT T,0.03,0.03,1.0,Geoskan
62438,S64894,OBJECT U,0.03,0.03,1.0,Geoskan
62439,S64895,OBJECT V,0.03,0.03,1.0,STTs
62440,S64896,SKYCRAFT 4C,0.06,0.06,1.0,Skykraft
62441,S64897,SKYCRAFT 4A,0.06,0.06,1.0,Skykraft
62442,S64898,SKYCRAFT 4D,0.06,0.06,1.0,Skykraft
62443,S64899,CARB,0.6,1.8,1.0,Myriade
62444,S64900,CO3D3,0.6,1.25,1.0,CO3D
62445,S64901,CO3D4,0.6,1.25,1.0,CO3D
62446,S64902,CO3D2,0.6,1.25,1.0,CO3D
62447,S64903,CO3D1,0.6,1.25,1.0,CO3D
62448,S64904,STARLINK-34647,1.23,118.9,1.0,Starlink2A
62449,S64905,STARLINK-34273,1.23,118.9,1.0,Starlink2A
62450,S64906,STARLINK-34713,1.23,118.9,1.0,Starlink2A
62451,S64907,STARLINK-34712,1.23,118.9,1.0,Starlink2A
62452,S64908,STARLINK-34702,1.23,118.9,1.0,Starlink2A
62453,S64909,STARLINK-34687,1.23,118.9,1.0,Starlink2A
62454,S64910,STARLINK-34642,1.23,118.9,1.0,Starlink2A
62455,S64911,STARLINK-34718,1.23,118.9,1.0,Starlink2A
62456,S64912,STARLINK-34711,1.23,118.9,1.0,Starlink2A
62457,S64913,STARLINK-34659,1.23,118.9,1.0,Starlink2A
62458,S64914,STARLINK-34571,1.23,118.9,1.0,Starlink2A
62459,S64915,STARLINK-34636,1.23,118.9,1.0,Starlink2A
62460,S64916,STARLINK-34695,1.23,118.9,1.0,Starlink2A
62461,S64917,STARLINK-34653,1.23,118.9,1.0,Starlink2A
62462,S64918,STARLINK-34611,1.23,118.9,1.0,Starlink2A
62463,S64919,STARLINK-34599,1.23,118.9,1.0,Starlink2A
62464,S64920,STARLINK-34069,1.23,118.9,1.0,Starlink2A
62465,S64921,STARLINK-34699,1.23,118.9,1.0,Starlink2A
62466,S64922,STARLINK-34700,1.23,118.9,1.0,Starlink2A
62467,S64923,STARLINK-34643,1.23,118.9,1.0,Starlink2A
62468,S64924,STARLINK-34199,1.23,118.9,1.0,Starlink2A
62469,S64925,STARLINK-34579,1.23,118.9,1.0,Starlink2A
62470,S64926,STARLINK-34543,1.23,118.9,1.0,Starlink2A
62471,S64927,STARLINK-34661,1.23,118.9,1.0,Starlink2A
62472,S64928,STARLINK-34248,1.23,118.9,1.0,Starlink2A
62473,S64929,STARLINK-34290,1.23,118.9,1.0,Starlink2A
62474,S64930,STARLINK-34220,1.23,118.9,1.0,Starlink2A
62475,S64931,STARLINK-34715,1.23,118.9,1.0,Starlink2A
62476,S64932,STARLINK-34705,1.23,118.9,1.0,Starlink2A
62477,S64933,STARLINK-34737,1.23,118.9,1.0,Starlink2A
62478,S64934,STARLINK-34775,1.23,118.9,1.0,Starlink2A
62479,S64935,STARLINK-34726,1.23,118.9,1.0,Starlink2A
62480,S64936,STARLINK-34529,1.23,118.9,1.0,Starlink2A
62481,S64937,STARLINK-34743,1.23,118.9,1.0,Starlink2A
62482,S64938,STARLINK-34730,1.23,118.9,1.0,Starlink2A
62483,S64939,STARLINK-34714,1.23,118.9,1.0,Starlink2A
62484,S64940,STARLINK-34755,1.23,118.9,1.0,Starlink2A
62485,S64941,STARLINK-34740,1.23,118.9,1.0,Starlink2A
62486,S64942,STARLINK-34742,1.23,118.9,1.0,Starlink2A
62487,S64943,STARLINK-34719,1.23,118.9,1.0,Starlink2A
62488,S64944,STARLINK-34373,1.23,118.9,1.0,Starlink2A
62489,S64945,STARLINK-34758,1.23,118.9,1.0,Starlink2A
62490,S64946,STARLINK-34753,1.23,118.9,1.0,Starlink2A
62491,S64947,STARLINK-34747,1.23,118.9,1.0,Starlink2A
62492,S64948,STARLINK-34630,1.23,118.9,1.0,Starlink2A
62493,S64949,STARLINK-34689,1.23,118.9,1.0,Starlink2A
62494,S64950,STARLINK-34586,1.23,118.9,1.0,Starlink2A
62495,S64951,STARLINK-34738,1.23,118.9,1.0,Starlink2A
62496,S64952,STARLINK-34744,1.23,118.9,1.0,Starlink2A
62497,S64953,STARLINK-34701,1.23,118.9,1.0,Starlink2A
62498,S64954,STARLINK-34761,1.23,118.9,1.0,Starlink2A
62499,S64955,STARLINK-34732,1.23,118.9,1.0,Starlink2A
62500,S64956,HULIANWANG DIGUI-35,3.0,10.0,1.0,Xingwang
62501,S64957,HULIANWANG DIGUI-36,3.0,10.0,1.0,Xingwang
62502,S64958,HULIANWANG DIGUI-37,3.0,10.0,1.0,Xingwang
62503,S64959,HULIANWANG DIGUI-38,3.0,10.0,1.0,Xingwang
62504,S64960,HULIANWANG DIGUI-39,3.0,10.0,1.0,Xingwang
62505,S64961,CZ-6A R/B,39.1,39.1,1.0,-
62506,S64962,ENSHI XIDA SHANQUAN,0.06,0.06,1.0,Hangsheng
62507,S64963,SQX-1 R/B,,,,
62508,S64964,COSMOS 970 DEB,,,,
62509,S64965,COSMOS 970 DEB,,,,
62510,S64966,COSMOS 970 DEB,,,,
62511,S64967,COSMOS 970 DEB,,,,
62512,S64968,COSMOS 970 DEB,,,,
62513,S64969,COSMOS 970 DEB,,,,
62514,S64970,COSMOS 970 DEB,,,,
62515,S64971,COSMOS 970 DEB,,,,
62516,S64972,COSMOS 970 DEB,,,,
62517,S64973,COSMOS 970 DEB,,,,
62518,S64974,COSMOS 970 DEB,,,,
62519,S64975,COSMOS 970 DEB,,,,
62520,S64976,COSMOS 970 DEB,,,,
62521,S64977,COSMOS 970 DEB,,,,
62522,S64978,COSMOS 970 DEB,,,,
62523,S64979,COSMOS 970 DEB,,,,
62524,S64980,COSMOS 970 DEB,,,,
62525,S64981,COSMOS 970 DEB,,,,
62526,S64982,COSMOS 970 DEB,,,,
62527,S64983,COSMOS 970 DEB,,,,
62528,S64984,COSMOS 970 DEB,,,,
62529,S64985,COSMOS 970 DEB,,,,
62530,S64986,COSMOS 970 DEB,,,,
62531,S64987,COSMOS 970 DEB,,,,
62532,S64988,COSMOS 970 DEB,,,,
62533,S64989,COSMOS 970 DEB,,,,
62534,S64990,COSMOS 970 DEB,,,,
62535,S64991,COSMOS 970 DEB,,,,
62536,S64992,COSMOS 970 DEB,,,,
62537,S64993,COSMOS 970 DEB,,,,
62538,S64994,COSMOS 970 DEB,,,,
62539,S64995,COSMOS 970 DEB,,,,
62540,S64996,COSMOS 970 DEB,,,,
62541,S64997,COSMOS 970 DEB,,,,
62542,S64998,COSMOS 970 DEB,,,,
62543,S64999,COSMOS 970 DEB,,,,
62544,S65000,COSMOS 970 DEB,,,,
62545,S65001,COSMOS 970 DEB,,,,
62546,S65002,COSMOS 970 DEB,,,,
62547,S65003,COSMOS 970 DEB,,,,
62548,S65004,COSMOS 970 DEB,,,,
62549,S65005,COSMOS 970 DEB,,,,
62550,S65006,COSMOS 970 DEB,,,,
62551,S65007,COSMOS 970 DEB,,,,
62552,S65008,COSMOS 970 DEB,,,,
62553,S65009,COSMOS 970 DEB,,,,
62554,S65010,COSMOS 970 DEB,,,,
62555,S65011,COSMOS 970 DEB,,,,
62556,S65012,COSMOS 970 DEB,,,,
62557,S65013,COSMOS 970 DEB,,,,
62558,S65014,COSMOS 970 DEB,,,,
62559,S65015,STARLINK-34617,1.23,118.9,1.0,Starlink2A
62560,S65016,STARLINK-34627,1.23,118.9,1.0,Starlink2A
62561,S65017,STARLINK-34549,1.23,118.9,1.0,Starlink2A
62562,S65018,STARLINK-34623,1.23,118.9,1.0,Starlink2A
62563,S65019,STARLINK-34232,1.23,118.9,1.0,Starlink2A
62564,S65020,STARLINK-34772,1.23,118.9,1.0,Starlink2A
62565,S65021,STARLINK-34778,1.23,118.9,1.0,Starlink2A
62566,S65022,STARLINK-34789,1.23,118.9,1.0,Starlink2A
62567,S65023,STARLINK-34858,1.23,118.9,1.0,Starlink2A
62568,S65024,STARLINK-34773,1.23,118.9,1.0,Starlink2A
62569,S65025,STARLINK-34727,1.23,118.9,1.0,Starlink2A
62570,S65026,STARLINK-34804,1.23,118.9,1.0,Starlink2A
62571,S65027,STARLINK-34655,1.23,118.9,1.0,Starlink2A
62572,S65028,STARLINK-34807,1.23,118.9,1.0,Starlink2A
62573,S65029,STARLINK-34731,1.23,118.9,1.0,Starlink2A
62574,S65030,STARLINK-34614,1.23,118.9,1.0,Starlink2A
62575,S65031,STARLINK-34677,1.23,118.9,1.0,Starlink2A
62576,S65032,STARLINK-34656,1.23,118.9,1.0,Starlink2A
62577,S65033,STARLINK-34671,1.23,118.9,1.0,Starlink2A
62578,S65034,STARLINK-34610,1.23,118.9,1.0,Starlink2A
62579,S65035,STARLINK-34286,1.23,118.9,1.0,Starlink2A
62580,S65036,STARLINK-34770,1.23,118.9,1.0,Starlink2A
62581,S65037,STARLINK-34776,1.23,118.9,1.0,Starlink2A
62582,S65038,STARLINK-34827,1.23,118.9,1.0,Starlink2A
62583,S65039,STARLINK-34721,1.23,118.9,1.0,Starlink2A
62584,S65040,STARLINK-34819,1.23,118.9,1.0,Starlink2A
62585,S65041,STARLINK-34820,1.23,118.9,1.0,Starlink2A
62586,S65042,STARLINK-34824,1.23,118.9,1.0,Starlink2A
62587,S65043,HULIANWANG DIGUI-40,3.0,10.0,1.0,Xingwang
62588,S65044,HULIANWANG DIGUI-41,3.0,10.0,1.0,Xingwang
62589,S65045,HULIANWANG DIGUI-42,3.0,10.0,1.0,Xingwang
62590,S65046,HULIANWANG DIGUI-43,3.0,10.0,1.0,Xingwang
62591,S65047,HULIANWANG DIGUI-44,3.0,10.0,1.0,Xingwang
62592,S65048,HULIANWANG DIGUI-45,3.0,10.0,1.0,Xingwang
62593,S65049,HULIANWANG DIGUI-46,3.0,10.0,1.0,Xingwang
62594,S65050,HULIANWANG DIGUI-47,3.0,10.0,1.0,Xingwang
62595,S65051,HULIANWANG DIGUI-48,3.0,10.0,1.0,Xingwang
62596,S65052,CZ-8A R/B,42.16,42.16,1.0,-
62597,S65053,NISAR,3.84,22.4,1.0,ISRO RS2
62598,S65054,GSLV R/B,27.72,27.72,1.0,-
62599,S65055,PRSC-S1,1.0,4.0,1.0,PRSS
62600,S65056,STARLINK-34788,1.23,118.9,1.0,Starlink2A
62601,S65057,STARLINK-34745,1.23,118.9,1.0,Starlink2A
62602,S65058,STARLINK-34779,1.23,118.9,1.0,Starlink2A
62603,S65059,STARLINK-34803,1.23,118.9,1.0,Starlink2A
62604,S65060,STARLINK-34717,1.23,118.9,1.0,Starlink2A
62605,S65061,STARLINK-34750,1.23,118.9,1.0,Starlink2A
62606,S65062,STARLINK-34708,1.23,118.9,1.0,Starlink2A
62607,S65063,STARLINK-34798,1.23,118.9,1.0,Starlink2A
62608,S65064,STARLINK-34793,1.23,118.9,1.0,Starlink2A
62609,S65065,STARLINK-34806,1.23,118.9,1.0,Starlink2A
62610,S65066,STARLINK-34739,1.23,118.9,1.0,Starlink2A
62611,S65067,STARLINK-34802,1.23,118.9,1.0,Starlink2A
62612,S65068,STARLINK-34810,1.23,118.9,1.0,Starlink2A
62613,S65069,STARLINK-34809,1.23,118.9,1.0,Starlink2A
62614,S65070,STARLINK-34794,1.23,118.9,1.0,Starlink2A
62615,S65071,STARLINK-34805,1.23,118.9,1.0,Starlink2A
62616,S65072,STARLINK-34735,1.23,118.9,1.0,Starlink2A
62617,S65073,STARLINK-34781,1.23,118.9,1.0,Starlink2A
62618,S65074,STARLINK-34780,1.23,118.9,1.0,Starlink2A
62619,S65077,DRAGON ENDEAVOUR 6,,,,
62620,S65078,STARLINK-34771,1.23,118.9,1.0,Starlink2A
62621,S65079,STARLINK-34634,1.23,118.9,1.0,Starlink2A
62622,S65080,STARLINK-34267,1.23,118.9,1.0,Starlink2A
62623,S65081,STARLINK-34561,1.23,118.9,1.0,Starlink2A
62624,S65082,STARLINK-34626,1.23,118.9,1.0,Starlink2A
62625,S65083,STARLINK-34247,1.23,118.9,1.0,Starlink2A
62626,S65084,STARLINK-34601,1.23,118.9,1.0,Starlink2A
62627,S65085,STARLINK-34792,1.23,118.9,1.0,Starlink2A
62628,S65086,STARLINK-34822,1.23,118.9,1.0,Starlink2A
62629,S65087,STARLINK-34686,1.23,118.9,1.0,Starlink2A
62630,S65088,STARLINK-34594,1.23,118.9,1.0,Starlink2A
62631,S65089,STARLINK-34665,1.23,118.9,1.0,Starlink2A
62632,S65090,STARLINK-34673,1.23,118.9,1.0,Starlink2A
62633,S65091,STARLINK-34648,1.23,118.9,1.0,Starlink2A
62634,S65092,STARLINK-34640,1.23,118.9,1.0,Starlink2A
62635,S65093,STARLINK-34266,1.23,118.9,1.0,Starlink2A
62636,S65094,STARLINK-34769,1.23,118.9,1.0,Starlink2A
62637,S65095,STARLINK-34768,1.23,118.9,1.0,Starlink2A
62638,S65096,STARLINK-34759,1.23,118.9,1.0,Starlink2A
62639,S65097,STARLINK-34741,1.23,118.9,1.0,Starlink2A
62640,S65098,STARLINK-34764,1.23,118.9,1.0,Starlink2A
62641,S65099,STARLINK-34815,1.23,118.9,1.0,Starlink2A
62642,S65100,STARLINK-34814,1.23,118.9,1.0,Starlink2A
62643,S65101,STARLINK-34285,1.23,118.9,1.0,Starlink2A
62644,S65102,STARLINK-34857,1.23,118.9,1.0,Starlink2A
62645,S65103,STARLINK-34887,1.23,118.9,1.0,Starlink2A
62646,S65104,STARLINK-34481,1.23,118.9,1.0,Starlink2A
62647,S65105,STARLINK-34545,1.23,118.9,1.0,Starlink2A
62648,S65106,HULIANWANG DIGUI-49,3.0,10.0,1.0,Xingwang
62649,S65107,HULIANWANG DIGUI-50,3.0,10.0,1.0,Xingwang
62650,S65108,HULIANWANG DIGUI-51,3.0,10.0,1.0,Xingwang
62651,S65109,HULIANWANG DIGUI-52,3.0,10.0,1.0,Xingwang
62652,S65110,HULIANWANG DIGUI-53,3.0,10.0,1.0,Xingwang
62653,S65111,HULIANWANG DIGUI-54,3.0,10.0,1.0,Xingwang
62654,S65112,HULIANWANG DIGUI-55,3.0,10.0,1.0,Xingwang
62655,S65113,HULIANWANG DIGUI-56,3.0,10.0,1.0,Xingwang
62656,S65114,HULIANWANG DIGUI-57,3.0,10.0,1.0,Xingwang
62657,S65115,CZ-12 R/B,38.0,38.0,1.0,-
62658,S65116,QPS-SAR-12 KUSHINADA-I,0.48,2.88,1.0,QPS
62659,S65117,ELECTRON KICK STAGE R/B,0.48,1.44,1.0,-
62660,S65118,ELECTRON R/B,,,,
62661,S65119,GEESAT 4-01,0.5,1.0,1.0,GeeSpace
62662,S65120,GEESAT 4-02,0.5,1.0,1.0,GeeSpace
62663,S65121,GEESAT 4-03,0.5,1.0,1.0,GeeSpace
62664,S65122,GEESAT 4-04,0.5,1.0,1.0,GeeSpace
62665,S65123,GEESAT 4-05,0.5,1.0,1.0,GeeSpace
62666,S65124,GEESAT 4-06,0.5,1.0,1.0,GeeSpace
62667,S65125,GEESAT 4-07,0.5,1.0,1.0,GeeSpace
62668,S65126,GEESAT 4-08,0.5,1.0,1.0,GeeSpace
62669,S65127,GEESAT 4-09,0.5,1.0,1.0,GeeSpace
62670,S65128,GEESAT 4-10,0.5,1.0,1.0,GeeSpace
62671,S65129,GEESAT 4-11,0.5,1.0,1.0,GeeSpace
62672,S65130,JIELONG 3 DEB,,,,
62673,S65131,JIELONG 3 R/B,,,,
62674,S65132,KUIPER-00081,1.26,3.5,1.0,Kuiper
62675,S65133,KUIPER-00088,1.26,3.5,1.0,Kuiper
62676,S65134,KUIPER-00095,1.26,3.5,1.0,Kuiper
62677,S65135,KUIPER-00096,1.26,3.5,1.0,Kuiper
62678,S65136,KUIPER-00097,1.26,3.5,1.0,Kuiper
62679,S65137,KUIPER-00098,1.26,3.5,1.0,Kuiper
62680,S65138,KUIPER-00099,1.26,3.5,1.0,Kuiper
62681,S65139,KUIPER-00100,1.26,3.5,1.0,Kuiper
62682,S65140,KUIPER-00102,1.26,3.5,1.0,Kuiper
62683,S65141,KUIPER-00103,1.26,3.5,1.0,Kuiper
62684,S65142,KUIPER-00104,1.26,3.5,1.0,Kuiper
62685,S65143,KUIPER-00105,1.26,3.5,1.0,Kuiper
62686,S65144,KUIPER-00106,1.26,3.5,1.0,Kuiper
62687,S65145,KUIPER-00107,1.26,3.5,1.0,Kuiper
62688,S65146,KUIPER-00108,1.26,3.5,1.0,Kuiper
62689,S65147,KUIPER-00109,1.26,3.5,1.0,Kuiper
62690,S65148,KUIPER-00110,1.26,3.5,1.0,Kuiper
62691,S65149,KUIPER-00111,1.26,3.5,1.0,Kuiper
62692,S65150,KUIPER-00112,1.26,3.5,1.0,Kuiper
62693,S65151,KUIPER-00114,1.26,3.5,1.0,Kuiper
62694,S65152,KUIPER-00115,1.26,3.5,1.0,Kuiper
62695,S65153,KUIPER-00116,1.26,3.5,1.0,Kuiper
62696,S65154,KUIPER-00118,1.26,3.5,1.0,Kuiper
62697,S65155,KUIPER-00119,1.26,3.5,1.0,Kuiper
62698,S65159,METOP SG-A,22.75,35.0,1.0,METOP
62699,S65164,HULIANWANG DIGUI-58,3.0,10.0,1.0,Xingwang
62700,S65165,HULIANWANG DIGUI-59,3.0,10.0,1.0,Xingwang
62701,S65166,HULIANWANG DIGUI-60,3.0,10.0,1.0,Xingwang
62702,S65167,HULIANWANG DIGUI-61,3.0,10.0,1.0,Xingwang
62703,S65168,HULIANWANG DIGUI-62,3.0,10.0,1.0,Xingwang
62704,S65169,HULIANWANG DIGUI-63,3.0,10.0,1.0,Xingwang
62705,S65170,HULIANWANG DIGUI-64,3.0,10.0,1.0,Xingwang
62706,S65171,HULIANWANG DIGUI-65,3.0,10.0,1.0,Xingwang
62707,S65172,HULIANWANG DIGUI-66,3.0,10.0,1.0,Xingwang
62708,S65173,HULIANWANG DIGUI-67,3.0,10.0,1.0,Xingwang
62709,S65174,STARLINK-34956,1.23,118.9,1.0,Starlink2A
62710,S65175,STARLINK-34949,1.23,118.9,1.0,Starlink2A
62711,S65176,STARLINK-34707,1.23,118.9,1.0,Starlink2A
62712,S65177,STARLINK-34967,1.23,118.9,1.0,Starlink2A
62713,S65178,STARLINK-34929,1.23,118.9,1.0,Starlink2A
62714,S65179,STARLINK-34932,1.23,118.9,1.0,Starlink2A
62715,S65180,STARLINK-34862,1.23,118.9,1.0,Starlink2A
62716,S65181,STARLINK-34942,1.23,118.9,1.0,Starlink2A
62717,S65182,STARLINK-34944,1.23,118.9,1.0,Starlink2A
62718,S65183,STARLINK-34939,1.23,118.9,1.0,Starlink2A
62719,S65184,STARLINK-34947,1.23,118.9,1.0,Starlink2A
62720,S65185,STARLINK-34945,1.23,118.9,1.0,Starlink2A
62721,S65186,STARLINK-34965,1.23,118.9,1.0,Starlink2A
62722,S65187,STARLINK-34915,1.23,118.9,1.0,Starlink2A
62723,S65188,STARLINK-34972,1.23,118.9,1.0,Starlink2A
62724,S65189,STARLINK-34866,1.23,118.9,1.0,Starlink2A
62725,S65190,STARLINK-34917,1.23,118.9,1.0,Starlink2A
62726,S65191,STARLINK-34948,1.23,118.9,1.0,Starlink2A
62727,S65192,STARLINK-34955,1.23,118.9,1.0,Starlink2A
62728,S65193,STARLINK-34950,1.23,118.9,1.0,Starlink2A
62729,S65194,STARLINK-34926,1.23,118.9,1.0,Starlink2A
62730,S65195,STARLINK-34928,1.23,118.9,1.0,Starlink2A
62731,S65196,STARLINK-34927,1.23,118.9,1.0,Starlink2A
62732,S65197,STARLINK-34952,1.23,118.9,1.0,Starlink2A
62733,S65198,STARLINK-34981,1.23,118.9,1.0,Starlink2A
62734,S65199,STARLINK-34821,1.23,118.9,1.0,Starlink2A
62735,S65200,STARLINK-34865,1.23,118.9,1.0,Starlink2A
62736,S65201,STARLINK-34843,1.23,118.9,1.0,Starlink2A
62737,S65202,STARLINK-34905,1.23,118.9,1.0,Starlink2A
62738,S65203,STARLINK-34914,1.23,118.9,1.0,Starlink2A
62739,S65204,STARLINK-34787,1.23,118.9,1.0,Starlink2A
62740,S65205,STARLINK-34796,1.23,118.9,1.0,Starlink2A
62741,S65206,STARLINK-34763,1.23,118.9,1.0,Starlink2A
62742,S65207,STARLINK-34901,1.23,118.9,1.0,Starlink2A
62743,S65208,STARLINK-34841,1.23,118.9,1.0,Starlink2A
62744,S65209,STARLINK-34976,1.23,118.9,1.0,Starlink2A
62745,S65210,STARLINK-34941,1.23,118.9,1.0,Starlink2A
62746,S65211,STARLINK-34847,1.23,118.9,1.0,Starlink2A
62747,S65212,STARLINK-34897,1.23,118.9,1.0,Starlink2A
62748,S65213,STARLINK-34907,1.23,118.9,1.0,Starlink2A
62749,S65214,STARLINK-34511,1.23,118.9,1.0,Starlink2A
62750,S65215,STARLINK-33913,1.23,118.9,1.0,Starlink2A
62751,S65216,STARLINK-34302,1.23,118.9,1.0,Starlink2A
62752,S65217,STARLINK-34871,1.23,118.9,1.0,Starlink2A
62753,S65218,STARLINK-34833,1.23,118.9,1.0,Starlink2A
62754,S65219,STARLINK-34960,1.23,118.9,1.0,Starlink2A
62755,S65220,STARLINK-34603,1.23,118.9,1.0,Starlink2A
62756,S65221,STARLINK-34974,1.23,118.9,1.0,Starlink2A
62757,S65222,STARLINK-34999,1.23,118.9,1.0,Starlink2A
62758,S65223,STARLINK-34996,1.23,118.9,1.0,Starlink2A
62759,S65224,STARLINK-34975,1.23,118.9,1.0,Starlink2A
62760,S65225,STARLINK-34257,1.23,118.9,1.0,Starlink2A
62761,S65226,OBJECT A,6.25,12.5,1.0,SW28
62762,S65227,SKYCRAFT 4E,0.06,0.06,1.0,Skykraft
62763,S65228,HULIANWANG DIGUI-68,3.0,10.0,1.0,Xingwang
62764,S65229,HULIANWANG DIGUI-69,3.0,10.0,1.0,Xingwang
62765,S65230,HULIANWANG DIGUI-70,3.0,10.0,1.0,Xingwang
62766,S65231,HULIANWANG DIGUI-71,3.0,10.0,1.0,Xingwang
62767,S65232,HULIANWANG DIGUI-72,3.0,10.0,1.0,Xingwang
62768,S65233,CZ-6A R/B,39.1,39.1,1.0,-
62769,S65234,CZ-4C R/B,20.01,20.01,1.0,-
62770,S65235,STARLINK-34842,1.23,118.9,1.0,Starlink2A
62771,S65236,STARLINK-34938,1.23,118.9,1.0,Starlink2A
62772,S65237,STARLINK-34958,1.23,118.9,1.0,Starlink2A
62773,S65238,STARLINK-34818,1.23,118.9,1.0,Starlink2A
62774,S65239,STARLINK-34964,1.23,118.9,1.0,Starlink2A
62775,S65240,STARLINK-34953,1.23,118.9,1.0,Starlink2A
62776,S65241,STARLINK-34969,1.23,118.9,1.0,Starlink2A
62777,S65242,STARLINK-34963,1.23,118.9,1.0,Starlink2A
62778,S65243,STARLINK-34982,1.23,118.9,1.0,Starlink2A
62779,S65244,STARLINK-34990,1.23,118.9,1.0,Starlink2A
62780,S65245,STARLINK-34977,1.23,118.9,1.0,Starlink2A
62781,S65246,STARLINK-34959,1.23,118.9,1.0,Starlink2A
62782,S65247,STARLINK-34923,1.23,118.9,1.0,Starlink2A
62783,S65248,STARLINK-34962,1.23,118.9,1.0,Starlink2A
62784,S65249,STARLINK-34925,1.23,118.9,1.0,Starlink2A
62785,S65250,STARLINK-34973,1.23,118.9,1.0,Starlink2A
62786,S65251,STARLINK-34989,1.23,118.9,1.0,Starlink2A
62787,S65252,STARLINK-34961,1.23,118.9,1.0,Starlink2A
62788,S65253,STARLINK-34933,1.23,118.9,1.0,Starlink2A
62789,S65254,STARLINK-34979,1.23,118.9,1.0,Starlink2A
62790,S65255,STARLINK-34987,1.23,118.9,1.0,Starlink2A
62791,S65256,STARLINK-34971,1.23,118.9,1.0,Starlink2A
